	Brazil	Canada	Italy	Bangladesh	India	Korea, Republic of	Lithuania	Costa Rica	Morocco	France	Syrian Arab Republic	Netherlands	Slovakia	Ireland	Argentina	Norway	Ecuador	Czech Republic	Israel	Australia	Lebanon	Singapore	Iceland	Iran, Islamic Republic of	Macedonia, the Former Yugoslav Republic of	Slovenia	Guatemala	China	Bosnia and Herzegovina	Armenia	Puerto Rico	Belgium	Thailand	Germany	Hong Kong	Poland	Spain	Moldova, Republic of	Ukraine	Georgia	Chile	Denmark	Philippines	Indonesia	Saudi Arabia	Turkey	United States	Russian Federation	Serbia	Belarus	Croatia	Finland	Japan	Switzerland	New Zealand	Taiwan, Province of China	Nepal	Bulgaria	Romania	Peru	Portugal	Estonia	Uruguay	Kazakhstan	Sweden	Mexico	Viet Nam	Azerbaijan	Venezuela, Bolivarian Republic of	South Africa	United Kingdom	Malaysia	Austria	Latvia	Tunisia	Colombia	Greece	Paraguay	Hungary	Montenegro	Cyprus
symphonic	0.00010927852755	8.56979622929e-05	0.000274122807018	0.000697425419683	0.000296976776416	9.99561730626e-05	0.000289348964829	0.000365132299603	0.000291515882589	0.000165205629382	0.0041242495432	9.81710729117e-05	0.000683698810565	0.000167786890909	7.83230326678e-05	0.000268574826865	0.000110624713561	0.00100401606426	0.000245194623232	0.0	0.0021409680534	9.98755397121e-05	0.000214017100985	0.00273036119969	0.000652099428584	0.000427334194333	0.000265256253617	0.00117294761194	0.000414429869792	0.00138135921963	0.000122496478226	0.000163813580146	6.34407067295e-05	0.000353155839824	7.21411493116e-05	0.00065249898047	0.000304607638484	0.00186931378688	0.00129127928288	0.000920943708609	8.58074480865e-05	6.08424653367e-05	5.30035335689e-05	3.60887060394e-05	0.000137411004904	0.000449786090104	9.2211792044e-05	0.00152929556823	0.000299350409611	0.00171572613433	0.000275690950445	0.000717829284244	0.00383914588145	0.000189594268266	6.96323412383e-05	0.000203463669766	0.000321798108817	0.000853623047822	0.0	7.08840022683e-05	0.000258892494891	0.000164122763827	9.28471949434e-05	0.00208687456874	0.000156399957345	0.000110399646721	0.000458205144989	0.000913468698804	0.00023941476391	0.00023046147606	8.84564352057e-05	6.07131774579e-05	0.000290578887628	0.000319833686483	0.000473599257706	9.26136411474e-05	0.000375214966908	0.000134496863058	0.000449240783077	0.000465756324759	0.000437480923797
atmospheric black metal	0.0	0.0	1.89050211736e-05	0.000795654352033	0.0	0.0	0.0019356447992	0.0	0.0	0.0	0.0129783346385	0.0	0.000221196674006	0.0	0.0	4.79597905116e-05	0.0	0.0	0.0	0.0	0.00182611981025	0.0	0.000122295486277	0.00428312386669	0.000762624755463	0.00281090936717	0.0	0.0	0.000308412926357	0.002630259336	0.0	0.0	0.0	9.80988443956e-06	0.0	0.0	0.0	0.000423588345795	0.000683128394815	0.000527731788079	0.0	3.38013696315e-05	2.94464075383e-05	0.0	0.0	0.00583675902972	0.0	0.0	0.0	0.000471621401854	8.61534220139e-06	0.000749732807989	0.000176722588194	0.0	9.94747731975e-06	0.0	0.00114692146476	0.0	0.0	0.0	4.62308026592e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00450776944844	0.0	0.0	0.0	0.0	1.81611804767e-05	0.0	0.00435904622909	0.0	0.00204283704206	0.0	0.0	0.0	0.0
modern rock	0.000421502891978	0.000809369643877	8.50725952813e-05	0.00172882920936	0.000900829555129	0.00338313201135	0.000319281616363	0.000438158759524	0.000120627261761	6.19521110182e-05	0.000939702427565	0.000343598755191	0.000281523039644	1.97396342246e-05	5.69622055766e-05	5.7551748614e-05	0.000442498854244	0.000353264911498	0.000271465475721	0.0	0.000566726837664	0.000291943885312	0.0	0.000677379686946	0.000132630392254	0.000389348932614	0.000763616487686	3.78370197401e-05	0.000173482271076	0.000671756880777	0.000336865315122	8.19067900729e-05	0.000840589364166	0.000304106417626	1.54588177096e-05	0.000353436947755	6.2713337335e-05	0.00120630594129	0.00213269352528	0.000196605960265	0.000120130427321	0.000155486300305	0.000394581861013	0.000294724432655	0.000412233014712	4.18405665213e-05	0.000175202404884	0.00197534010896	0.000139696857819	0.00268336314848	0.000155076159625	0.000374866403994	0.000341257411684	0.00010976510268	0.00038795161547	2.39369023255e-05	0.00163374424476	0.0015132408575	0.0	0.000283536009073	0.000110953926382	0.000289628406754	0.000157126022212	0.00295360070011	5.6872711762e-05	0.000314214379129	0.000249930079085	0.000655314501316	0.000585236089559	0.00104168587179	9.82849280063e-05	0.000539672688514	0.000217934165721	0.000659656978371	0.000193305819472	0.000522004159194	0.000135494293606	0.000443048490075	0.000289510726872	9.52683391553e-05	0.000732526197986
jazz funk	0.000171723400436	0.000542753761188	0.000841273442226	0.00013752050529	0.000346472905819	0.000738137893385	0.000448989773011	0.000584211679365	0.000864495375955	0.00104286053547	0.000156617071261	0.000726465939546	0.000563046079289	0.000700757014973	0.000598103158554	0.000383678324093	0.000703257107638	0.000371857801577	0.00063925741057	0.0	0.000703161076361	0.00030730935296	0.000825494532373	0.000229266970966	0.000839992484278	0.000721719972651	0.000377789209697	0.000156753367495	0.000520446813227	0.000491990954936	0.00161287029665	0.000737161110656	0.000586826537248	0.000323726186506	0.000226729326408	0.000280937061036	0.000447952409536	0.000239419499797	0.000258255856576	0.000672599337748	0.000540586922945	0.000486739722694	0.000123674911661	0.000475167962853	0.000291998385421	0.000449786090104	0.000599376648286	0.000254882594705	0.000918007922808	0.000227679297447	0.000542766558688	0.000207372904337	0.00117611929384	0.000638633324685	0.000606796116505	0.000323148181394	0.000214532072545	0.000475312833447	0.00177261910543	0.000511940016382	0.000665723558292	0.000444096890356	0.000464235974717	0.000227200053855	0.000191945402197	0.000356675781714	0.000166620052723	0.000635456486124	0.000673908224341	0.000516233706374	0.000658509017642	0.000195631349586	0.000308740068104	0.000399792108104	0.000927867933464	0.000985072364931	0.000917192141331	0.000300640046837	0.000539088939692	0.00200063512226	0.000559568623461
pagan metal	0.0	0.0	0.0	0.00431225013015	0.0	0.0	7.98204040908e-05	1.62281022046e-05	0.0	0.0	0.010806577917	0.0	6.03263656381e-05	0.0	0.0	0.0	0.0	0.00147813476127	8.75695082972e-06	0.0	0.00238235170648	0.0	0.000733772917665	0.000239688196919	0.0003647335787	0.000170933677733	0.0	0.0	0.000722842796149	0.00388862081689	0.0	0.0	0.0	3.92395377582e-05	0.0	4.53124291993e-05	0.0	0.00194298132528	0.00130794095105	7.24337748344e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00155319081148	0.0	0.00181330297609	5.16920532084e-05	0.00179457321061	0.0	0.0	0.0	0.0	0.000156773437629	0.00180424871472	0.0	0.0	0.0	0.00035720836833	0.0	0.000858311314563	0.0	0.0	0.0	0.00209502060269	0.0	9.21845904239e-06	0.0	0.0	9.08059023837e-06	0.00276856034862	0.0015367812648	0.0	1.04226379697e-05	0.0	9.98312851281e-06	0.0	0.0
mathcore	0.000195140227768	0.000171395924586	0.000189050211736	0.000510790448219	0.000217782969372	0.00013071191862	0.000229483661761	0.000186623175353	0.000170888620828	0.000165205629382	0.00181675802662	0.00016689082395	0.000261414251098	0.000157917073797	0.00012104468685	0.000268574826865	0.000134330009324	0.000251004016064	0.000201409869084	0.0	0.000220393770203	0.000130606475008	0.000183443229416	0.000187582067154	0.00030947091526	0.000294385778318	0.000192913638994	9.18899050831e-05	0.000424067773741	0.000321686393612	0.000265409036157	0.000215005323941	0.000182392031847	0.000235437226549	8.75999670212e-05	0.000244687117676	0.000179180963814	0.00349920807396	0.00302409277217	0.000289735099338	0.000154453406556	0.000114924656747	0.000359246171967	0.000168413961517	0.000180351943936	0.000156902124455	0.000156760046475	0.0023178385956	0.000229501980702	0.00327695560254	0.000180922186229	0.00038284228493	0.000469228941066	0.000169636976869	0.000218844501035	0.000155589865116	0.00706305592686	0.000620816762053	0.0	0.00011814000378	0.000231154013296	0.000270319846304	0.000135699746456	0.000286103771521	0.000142181779405	0.000135876488272	0.000101162174868	0.000377302288636	0.000274883617823	0.00023046147606	0.000206398348813	0.000141664080735	0.000199772985244	0.000279854475673	0.000260962856287	0.00013471075076	0.000583667726302	0.000181966344138	0.00157733430502	0.000571610034932	0.000274697324245
post metal	0.000132695354882	8.56979622929e-05	9.45251058681e-05	0.000500967554984	0.000326674454058	2.30668091683e-05	0.000638563232726	0.000170395073148	0.0	6.19521110182e-05	0.0032054293918	0.000235610574988	0.00410219286339	5.92189026737e-05	7.12027569707e-05	0.000479597905116	9.48211830523e-05	0.000204521790867	0.000148868164105	0.00286964389407	0.000430292598967	0.000145971942656	0.000152869357847	0.00149023531128	0.000607889297833	0.000750208918939	0.000184875570703	3.24317312058e-05	0.000327688734254	0.000671756880777	0.000163328637635	6.14300925547e-05	0.000126881413459	6.86691910769e-05	8.75999670212e-05	0.000425936834474	8.95904819072e-05	0.000847176691591	0.00048318837682	0.000237996688742	0.000111549682512	0.000141965752452	0.000117785630153	0.000102251333778	0.000188940131743	8.36811330425e-05	6.45482544308e-05	0.000414184216395	0.000219523633715	0.000487884208814	0.000172306844028	0.000366890523058	0.000115783764679	0.000159658331171	0.000189002069075	0.000107716060465	0.00056108388204	0.000291007857212	0.00251323393716	8.66360027724e-05	0.000360600260742	0.000251011285854	0.000135699746456	0.000244029687474	4.97636227917e-05	6.79382441361e-05	7.7359310193e-05	0.00162835724569	0.000203945909998	0.000147495344678	4.91424640031e-05	0.000134918172129	8.17253121453e-05	0.000239875264862	0.00131447957241	0.000210485548062	0.00105268643494	0.000110762122519	0.000329443240923	0.000148195194242	0.00010173974972
medieval	0.0	0.0	0.0	0.0	0.0	0.0	9.97755051135e-06	0.0	0.0	0.0	0.0066092404072	0.0	0.00010054394273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00243482641367	0.0	0.0	0.00334521353092	0.000873150082341	0.0	0.0	8.64846165488e-05	0.000163844367127	0.00262079797148	0.0	0.0	0.0	0.000549353528615	0.0	0.000299062032716	0.0	0.00104976242219	0.00109967009897	0.000413907284768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00270016248765	0.000419090573456	0.00179704016913	0.000163691501826	0.0	0.000402196235199	0.0	0.0	0.0	0.0	0.000261907071491	0.0	0.0	0.0	0.0	0.0	0.00192699304936	0.0	0.0	4.16550131808e-05	0.00050637938738	0.0	0.0	0.0	0.0	0.0	0.0	0.000850545605675	0.0	0.000604513002241	0.0	0.0	0.000201122049328	0.0
electroacoustic	0.0	0.000152351932965	0.000198502722323	0.000294686797049	0.000593953552832	0.00013840085501	0.000209528560738	4.86843066138e-05	0.000241254523522	0.000185856333055	0.00212999216915	0.000647929081217	0.000653535627746	0.000236875610695	1.42405513941e-05	0.00016306328774	3.95088262718e-05	0.000223114680946	0.000113840360786	0.000958798665784	0.000545736954788	0.000322674820608	0.00029554742517	0.00564830446654	0.000221050653757	0.000180429993163	3.21522731657e-05	0.000291885580852	6.74653276405e-05	0.00028384093554	0.000132704518078	0.000358342206569	0.000150671678482	0.000166768035473	0.000185505812515	0.000226562145997	0.000313566686675	0.000193377288298	8.33083408311e-05	0.000196605960265	0.0	9.46438349682e-05	0.00075382803298	6.01478433991e-05	0.000532467644002	0.000794970763904	0.000156760046475	7.96508108453e-05	0.000139696857819	0.000113839648723	0.000801226824729	4.78552856163e-05	0.00012187764703	0.000229508851059	0.000189002069075	0.000616375234881	0.000173275904748	9.70026190707e-05	0.0	0.0	0.000175677050105	0.000183431324278	2.14262757562e-05	0.000126222252142	9.24181566132e-05	2.5476841551e-05	0.000440352996483	0.000655314501316	1.77344269563e-05	0.000156713803721	0.000196569856013	0.000323803613109	0.000163450624291	0.000209890856754	0.000415607511864	1.6838843845e-05	0.000333524415029	0.0	0.000309476983897	0.000158780565259	0.000559568623461
folk punk	0.0	7.61759664826e-05	0.000453720508167	4.91144661749e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025661524492	7.12027569707e-06	0.000326126575479	2.37052957631e-05	0.000334672021419	0.0	0.00192434943485	2.09898828765e-05	0.0	0.00016306064837	0.000135475937389	0.000143682924942	0.0002564005166	4.82284097486e-05	5.4052885343e-06	0.00133966864886	0.000113536374216	1.02080398522e-05	0.0	0.0	0.000392395377582	0.0	0.0	6.2713337335e-05	0.000644590960993	0.00122463261022	0.0	0.000978204908186	5.40821914104e-05	0.0	0.0	2.57645634195e-05	0.0	7.37694336352e-05	0.00115493675726	4.98917349352e-05	0.0011953163116	0.00591874009236	7.17829284244e-05	0.0	7.98291655856e-05	0.000149212159796	1.79526767441e-05	0.0	3.88010476283e-05	0.0	0.0	0.000286630976487	0.000202739884728	1.42841838374e-05	0.000631111260708	0.00029858173675	0.000161353329823	0.0	4.96450379785e-05	0.0	4.60922952119e-05	0.000511081625633	0.0	0.000426787741203	0.0	0.0	2.52582657675e-05	8.33811037574e-05	7.91158017991e-06	1.99662570256e-05	5.29268550863e-05	5.08698748601e-05
death doom metal	0.0	0.0	0.0	0.000235749437639	4.94961294027e-05	0.0	0.000119730606136	0.0	0.0	0.000123904222036	0.00872879143827	0.0	3.01631828191e-05	0.0	0.0	0.0	0.0	0.0	3.50278033189e-05	0.0	0.000440787540406	0.0	0.0	0.00268867629588	0.000486311438266	7.59705234369e-05	0.0	0.0	0.000269861310562	0.0017881978939	0.0	0.0	0.0	0.0	0.0	4.53124291993e-05	0.0	0.000405171461196	0.000191609183911	0.000465645695364	0.0	0.0	0.000253239104829	2.40591373596e-05	0.0	0.000167362266085	0.0	0.000119476216268	0.000199566939741	0.000203285087006	0.000120614790819	0.000390818165866	0.0	0.0	0.0	0.0	4.12561677971e-05	0.000310408381026	0.0	0.0	4.62308026592e-05	9.65428022514e-06	0.0	6.73185344755e-05	0.0	0.0	0.0	0.000446805341806	0.0	0.0	0.0	0.0	0.0	0.000199896054052	0.000347950475049	0.0	0.000479441346605	0.0	0.0	0.000201122049328	8.13917997762e-05
choral	4.68336546642e-05	6.66539706723e-05	0.000103977616455	5.89373594098e-05	8.90930329248e-05	8.45783002837e-05	7.98204040908e-05	8.11405110229e-05	0.000110574989948	0.000103253518364	0.00129470112242	0.000206159253114	9.04895484572e-05	8.88283540106e-05	6.40824812737e-05	0.000326126575479	7.11158872892e-05	0.000195225345828	7.88125574675e-05	0.0	0.000104949414382	0.000145971942656	0.000112104195754	0.00195919047917	9.94727941908e-05	6.64742080073e-05	8.84187512057e-05	9.72951936174e-05	7.71032315892e-05	0.00101236600343	9.18723586697e-05	0.000102383487591	6.34407067295e-05	0.000107908728835	5.66823316019e-05	7.24998867189e-05	9.85495300979e-05	9.2084422999e-05	5.83158385818e-05	0.000341473509934	6.00652136605e-05	0.000338013696315	0.000235571260306	2.40591373596e-05	9.44700658714e-05	0.000418405665213	8.29906128396e-05	7.96508108453e-05	6.98484289093e-05	6.50512278419e-05	2.58460266042e-05	6.38070474884e-05	4.26571764606e-05	0.00010976510268	5.96848639185e-05	0.000353069309301	8.25123355942e-05	8.73023571636e-05	0.0	5.51320017642e-05	9.24616053184e-05	0.000994390863189	7.14209191872e-05	0.000134637068951	8.5309067643e-05	7.64305246531e-05	0.000130915755711	9.92900759569e-05	4.43360673908e-05	9.21845904239e-05	6.87994496044e-05	0.000215869075406	9.9886492622e-05	7.99584216208e-05	0.000831215023728	7.57747973024e-05	0.000114649017666	6.32926414393e-05	0.000109814413641	9.52683391553e-05	0.000142435649608
crust punk	0.000163917791325	0.000209483907827	0.000141787658802	0.00015716629176	0.00017818606585	0.000184534473346	0.00014966325767	0.000121710766534	0.000180940892642	0.000175530981218	0.000146175933177	0.000157073716659	0.00010054394273	0.000187526525133	9.9683859759e-05	0.000422046156502	0.000142231774578	0.00015803956567	0.000105083409957	0.0	0.000157424121573	0.000176702877952	0.000112104195754	0.000187582067154	0.00015473545763	0.000151941046874	0.000136647160954	0.000129726924823	0.000106016943435	3.7845458072e-05	0.000183744717339	0.000143336882628	0.000745428304071	0.000166768035473	0.000123670541677	0.000144999773438	0.000152303819242	0.000248627942097	0.000258255856576	5.1738410596e-05	0.000137291916938	0.0001284452046	0.000147232037691	0.000186458314537	0.000188940131743	6.27608497819e-05	0.000193644763292	0.000310638162296	0.000109761816857	0.000300861928769	9.47687642153e-05	0.000175469380593	0.000109689882327	0.000179615622568	0.000208897023715	0.000143621413953	0.000165024671188	0.000135803666699	0.0	0.000141768004537	0.000138692407978	0.000173777044052	0.000128557654537	0.000336592672378	0.000135072690435	0.000135876488272	0.000142817188049	7.94320607655e-05	0.000177344269563	0.000156713803721	0.000196569856013	0.000155155897948	0.000127128263337	0.000159916843242	1.93305819472e-05	0.000126291328837	0.000135494293606	0.000142408443238	0.000179696313231	5.29268550863e-05	0.000183131549496
progressive black metal	0.0	0.0	0.0	1.96457864699e-05	0.0	0.0	0.000329259166875	0.0	0.0	0.0	0.0100026102845	0.0	5.02719713651e-05	0.0	0.0	0.000143879371535	0.0	0.0	0.0	0.0	1.04949414382e-05	0.0	0.00016306064837	0.000198003293107	0.000221050653757	0.000189926308592	0.0	0.0	0.0	0.000548759142043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000103476821192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000151541737785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000357444273445	0.0	0.0	0.0	0.0	0.0	0.0	9.66529097358e-05	0.0	6.2535827818e-05	0.0	0.0	0.0	0.0
ambient black metal	0.0	0.0	9.45251058681e-06	1.96457864699e-05	0.0	0.0	5.98653030681e-05	0.0	0.0	0.0	0.00468807099974	0.0	1.0054394273e-05	0.0	0.0	1.91839162047e-05	0.0	0.0	0.0	0.0	9.4454472944e-05	0.0	0.0	0.000145897163342	0.000541574101705	9.49631542961e-05	0.0	0.0	0.000722842796149	0.000104075009698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.76253268997e-05	2.49925022493e-05	6.20860927152e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.13140348024e-06	0.0	4.78552856163e-05	0.0	0.0	0.0	0.0	2.47537006783e-05	0.0	0.0	0.0	0.000147938568509	0.0	0.0	0.0	0.0	0.0	0.0	0.000168793129127	0.0	0.0	0.0	0.0	0.0	0.0	0.000183640528498	0.0	0.000125071655636	0.0	0.0	0.0	0.0
renaissance	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00136778908901	1.96342145823e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000692666134923	6.9144604416e-05	0.0	0.00130265324413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000194346289753	0.0	0.0	0.0	0.0	0.000238952432536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.37791581391e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.38028646748e-05	0.0	0.0	2.76553771272e-05	0.0	0.000148409989341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
