	Brazil	Canada	Italy	Bangladesh	India	Korea, Republic of	Lithuania	Costa Rica	Morocco	France	Syrian Arab Republic	Netherlands	Slovakia	Ireland	Argentina	Norway	Ecuador	Czech Republic	Israel	Australia	Lebanon	Singapore	Iceland	Iran, Islamic Republic of	Macedonia, the Former Yugoslav Republic of	Slovenia	Guatemala	China	Bosnia and Herzegovina	Armenia	Puerto Rico	Belgium	Thailand	Germany	Hong Kong	Poland	Spain	Moldova, Republic of	Ukraine	Georgia	Chile	Denmark	Philippines	Indonesia	Saudi Arabia	Turkey	United States	Russian Federation	Serbia	Belarus	Croatia	Finland	Japan	Switzerland	New Zealand	Taiwan, Province of China	Nepal	Bulgaria	Romania	Peru	Portugal	Estonia	Uruguay	Kazakhstan	Sweden	Mexico	Viet Nam	Azerbaijan	Venezuela, Bolivarian Republic of	South Africa	United Kingdom	Malaysia	Austria	Latvia	Tunisia	Colombia	Greece	Paraguay	Hungary	Montenegro	Cyprus	PCA1	PCA2	PCA3	PCA4	PCA5	PC1_sum	PC2_sum	clusters_kmeans
ska	0.287412039228	0.296471326665	0.205209356981	0.181697299554	0.128447384574	0.390061681011	0.648517666977	0.384834796188	0.280976150296	0.328059079401	0.220207275747	0.297906594115	0.604910923986	0.369309262766	0.520656208221	0.252331728579	0.42550203106	0.665849657669	0.214091772746	0.0812456058736	0.123130956681	0.441213138828	0.37736682758	0.250983749286	0.295610787781	0.228723555698	0.3966744675	0.37236523551	0.192869851189	0.120029919215	0.334458612575	0.347890723286	0.439021288848	0.626134375617	0.363740680967	0.614401604873	0.311609698134	0.266082370075	0.297112109347	0.234571720937	0.409915559027	0.31086520696	0.439553396228	0.395374954126	0.442002932558	0.354851134155	0.325735123681	0.311384801274	0.225259214167	0.316536718673	0.215636669605	0.0844090812836	0.377842798843	0.27693779534	0.66329047785	0.395224510248	0.215986327942	0.220183934898	0.109916754055	0.422737000071	0.254712993092	0.629806151619	0.510291756056	0.313164844429	0.379498841	0.428604938874	0.406673627384	0.141634147518	0.401856192612	0.696380672449	0.336552697346	0.444874860809	0.649778350876	0.676884017914	0.22568928975	0.407437876295	0.266665962312	0.415335125174	0.659356311229	0.252007199155	0.670361065254	0.184727364938	0.0267188608554	0.171166185312	0.0569786202071	0.228691436607	3.33766248638	-0.429493810307	4
industrial	0.286170214685	0.317698607074	0.233290136791	0.234434301132	0.154614962188	0.438089743823	0.806715384356	0.356295190062	0.308996400162	0.376314597856	0.292400354179	0.289195813919	0.694983388117	0.379418052337	0.433795359073	0.301246685318	0.365807269876	0.72933198891	0.235297383518	0.0812456058736	0.149156940881	0.432918824964	0.419574332745	0.299157603589	0.343434190829	0.267235277897	0.373726550882	0.408373536321	0.237295707689	0.149310276125	0.330620316356	0.374276070194	0.454395908296	0.745382069201	0.369600472243	0.752942445183	0.349038035848	0.324576653696	0.369012771136	0.283722459367	0.364805178396	0.390266253883	0.414127665475	0.36622634778	0.468981738287	0.369058059607	0.336590857632	0.380743830389	0.250751698002	0.391657472223	0.233939777484	0.163692394439	0.395351471629	0.298865068056	0.733374574829	0.415286762789	0.229482692632	0.292138566691	0.118964102275	0.356423118348	0.286621539033	0.790341444658	0.344486217906	0.382602543335	0.433665469879	0.362658517866	0.410138432942	0.179675816184	0.348903764095	0.798529442915	0.331407750992	0.456330016043	0.763228944519	0.811466209008	0.270386508764	0.357752496957	0.311179433211	0.380100562952	0.791077878712	0.279827057209	0.750595028623	0.290864456392	0.124799187106	0.131741868558	0.151235447411	0.011067569486	3.63316068258	-0.597268230218	2
metalcore	0.250369169389	0.26736688158	0.196041286117	0.240376902618	0.130527138389	0.358940230919	0.633195712587	0.26396322032	0.255410002123	0.302672430474	0.251145433754	0.236856740623	0.582775431518	0.325349935606	0.368230891114	0.25162963039	0.307832503867	0.643678492952	0.209684594883	0.106031909891	0.122980864392	0.406140025577	0.362986821753	0.258014748304	0.262043817845	0.207697500179	0.30844622038	0.351493196556	0.19259932354	0.108650487751	0.274796765434	0.325072690678	0.414342265706	0.654529875914	0.337323989058	0.631812296759	0.29226917471	0.291419033756	0.326114709913	0.224690893736	0.290255730304	0.287029220849	0.388326249203	0.378275290061	0.426204791143	0.320099873859	0.293865187581	0.327615654882	0.208887973689	0.367420829673	0.191672815458	0.132112967334	0.316270409796	0.241618206658	0.599070800554	0.376818786657	0.323863550157	0.27074632767	0.185850679509	0.309105640812	0.255530649691	0.653702696659	0.279636431063	0.313859183239	0.341289757289	0.281762743564	0.38517956652	0.132546628658	0.29386797921	0.674059054417	0.282965955233	0.430683219893	0.648333254532	0.693963138163	0.216596126538	0.275276309096	0.262612766973	0.302302084546	0.701170099663	0.245150054211	0.644778290106	0.24952366382	0.122738128523	0.261099819042	0.225528819594	0.0427923373196	3.09266552819	-0.482808159124	9
death metal	0.229332223462	0.264853888745	0.194105031427	0.203556416193	0.122512632711	0.35863240785	0.604048936834	0.270309900658	0.256014565241	0.301612678052	0.333569792423	0.236438136286	0.54174461558	0.324857962809	0.38033807299	0.241311511741	0.306552449662	0.586525738613	0.201103133092	0.0843848439046	0.122013886938	0.405768407515	0.364002053214	0.268242912687	0.274456053052	0.209879590371	0.29428360431	0.360785726847	0.194723282671	0.116834749868	0.257136599417	0.318638855718	0.392134710304	0.577506166523	0.346418682111	0.576744405191	0.292046774676	0.2468905421	0.266531309244	0.224512701743	0.295768069791	0.286388178808	0.388986903196	0.352308686609	0.412239845866	0.323704092127	0.293583919012	0.271100479419	0.209405453356	0.285963184817	0.193777477782	0.112846906579	0.310886099067	0.241459981687	0.589330626911	0.380451019718	0.234287717127	0.211576890152	0.287933403244	0.317445071187	0.247169727861	0.599285770041	0.280379967182	0.274759110031	0.335048836839	0.283978040267	0.380236598912	0.126721148533	0.271199201474	0.617452897548	0.275934392671	0.415888950406	0.604722262267	0.621117457125	0.224144974396	0.281195709676	0.264976645228	0.29826934807	0.61753171559	0.246432779846	0.595518329759	0.198252393275	0.193178461377	0.213524848067	0.235724349262	0.236602493775	2.93228263083	-0.404090536451	0
melodic death metal	0.220969141108	0.266584442442	0.193663641161	0.207336152319	0.121135398013	0.361633441321	0.605878343378	0.254434100309	0.255194400318	0.30257108381	0.346912950761	0.238521587182	0.547044575671	0.327081576316	0.364974681378	0.243095043565	0.292739857288	0.596518978478	0.200096109539	0.0812456058736	0.120175938425	0.408928012044	0.365007435466	0.264630938476	0.267153891679	0.207917523251	0.279258688217	0.356340453018	0.188723541035	0.112020329362	0.242634196909	0.320919782944	0.393639635735	0.59091362742	0.34188337111	0.577067128415	0.28886936799	0.244343852964	0.26983941533	0.222671915865	0.278778186155	0.289903402167	0.391922824962	0.351828507529	0.413951682397	0.324233104582	0.295043665346	0.275773266577	0.207138742939	0.292745911479	0.192733681777	0.129357385222	0.310731755456	0.242314480158	0.593361502754	0.381592889039	0.217129265616	0.212229329621	0.287933403244	0.304740514861	0.244780041159	0.605892120591	0.268471260771	0.277106119604	0.343164291762	0.277779650883	0.384829208674	0.12493482317	0.254810593284	0.624201453316	0.278736801358	0.418405040218	0.616655992707	0.623429196154	0.22043948602	0.267784412296	0.261621902849	0.289609214832	0.624135424482	0.245070612846	0.603885383595	0.1950343585	0.202712946967	0.220783265198	0.247516655812	0.211692372969	2.92649969355	-0.438299315693	0
black metal	0.239550968005	0.270933339798	0.197360878155	0.184393234203	0.123081520432	0.378146243767	0.619588089628	0.273234716785	0.263746782309	0.30677628939	0.408134769315	0.243761861652	0.535200447014	0.330355686567	0.393279514462	0.252479304097	0.349150256041	0.579837680565	0.197738112306	0.0812456058736	0.120270820999	0.418057027787	0.369670974272	0.265572368549	0.26817778738	0.208543021461	0.332566171056	0.366114446091	0.180375748352	0.116931296639	0.291487409608	0.324101328441	0.405935858234	0.581963421653	0.353442685219	0.578184967793	0.302820228522	0.2326948662	0.259349874694	0.223002465761	0.334282069097	0.298159924105	0.409431525132	0.387646634644	0.42568386481	0.323556556791	0.299382759663	0.266013363773	0.206291012015	0.276982525984	0.189399936576	0.0998603721351	0.313669334023	0.249349158588	0.602271990712	0.392523523711	0.208262893844	0.195956935417	0.118983864241	0.359029302067	0.246883130652	0.605277369446	0.313902825399	0.273019398154	0.342116246821	0.302490745346	0.392013689315	0.128419693054	0.301994668135	0.618470563855	0.281973746637	0.427632095415	0.610019710328	0.620903985422	0.221667393392	0.32196905102	0.265354783499	0.311288090426	0.612411603506	0.246466719416	0.600465997195	0.172837682247	0.175249115726	0.219836607644	0.100252343199	0.243277106589	2.98614197457	-0.44892010101	0
post punk	0.311693973015	0.328325406779	0.238081093684	0.179384461322	0.125486128864	0.437256192349	0.771221624728	0.357757598754	0.294513203949	0.354847820346	0.214041566747	0.27680572572	0.622414619023	0.412118302325	0.471443582453	0.26622730411	0.363917349625	0.649498593341	0.231205828573	0.139055901417	0.125050012353	0.455586801399	0.420877650729	0.247984139791	0.350025641554	0.23917227254	0.322473565625	0.401306426482	0.219217283921	0.121021176606	0.33084620817	0.378982021534	0.462407688362	0.626457082369	0.377820761552	0.641706490391	0.385641042961	0.254885632678	0.298467390339	0.266338846639	0.413704771729	0.41901972677	0.403429624041	0.406270841646	0.463046699775	0.351838547243	0.367281077778	0.30937042905	0.261243568867	0.319908213786	0.242197017882	0.0928612064835	0.380772346032	0.272506469076	0.754569475512	0.404920321206	0.195464186231	0.199376722005	0.15859009002	0.437259458788	0.298046725696	0.719150689118	0.351669206414	0.306529846621	0.413912120019	0.393946431842	0.379227540948	0.145139011437	0.355475086935	0.726328508261	0.364715546355	0.437795103945	0.681970675574	0.702952730319	0.22941667709	0.354359620423	0.319483523969	0.407974783822	0.699824320496	0.290216911586	0.651334268178	0.172459082723	0.0658415189259	0.0548176264996	0.179117094774	0.2040322314	3.45720741237	-0.522208150762	4
romantic	0.289746454285	0.290433556829	0.22006724195	0.248772028245	0.21607111548	0.466901026602	0.664579224182	0.309302851143	0.297438541936	0.331457316726	0.384771239949	0.276916729419	0.588484278709	0.352696575591	0.401457604527	0.278333807608	0.353942557797	0.646440706836	0.222188881371	0.101854314038	0.138381540487	0.473434010975	0.411042556471	0.354745929543	0.278765994283	0.213166508446	0.35628349188	0.485675817982	0.187248934143	0.15918733604	0.285251072993	0.351031917877	0.434513538277	0.657548288317	0.468587536804	0.628637961742	0.338395505154	0.252305609788	0.26963289848	0.258743497362	0.31671332005	0.351644065298	0.448335424978	0.402069736152	0.484322708609	0.420732127822	0.321753979815	0.284814403966	0.219229660642	0.293407595396	0.198751315293	0.0993103293517	0.315575898315	0.289427263124	0.624863261642	0.610910030824	0.270959190632	0.211449437734	0.109916754055	0.347657536908	0.260001919772	0.641014469383	0.319391964771	0.294066177187	0.383584090768	0.326734330702	0.574889122549	0.150745733564	0.281764385867	0.650679738995	0.299344523933	0.483213534191	0.698914327824	0.669624809544	0.238828354371	0.312489396027	0.283337522674	0.325914246048	0.698157967272	0.261192532956	0.755016304941	0.150094052525	0.258649965191	0.235425526468	0.0392061101727	0.141849571655	3.34130652564	-0.627529152699	8
blues rock	0.33773092864	0.357837035445	0.249718577482	0.242708481948	0.181041582965	0.429043571551	0.934747390363	0.349263659083	0.357676585428	0.409728243686	0.279874254955	0.376797094854	0.735619380283	0.402645209793	0.525300494919	0.333051134824	0.375461062756	0.79904328784	0.279979844643	0.0812456058736	0.153623149543	0.457826709623	0.441150414961	0.331421801348	0.309022586232	0.265956039987	0.352608682567	0.42494029035	0.255290583874	0.197505362993	0.271639655088	0.480781219682	0.487821749383	0.795040410152	0.382553251557	0.869278656296	0.379675628522	0.317638135007	0.356629939462	0.27683897589	0.346975676257	0.402074539791	0.390799538798	0.395830155613	0.485729158234	0.439348571185	0.361924855073	0.359267357854	0.2722901389	0.365291224816	0.274214425208	0.130120981391	0.35390566767	0.357529222199	0.759586732809	0.413401562323	0.275364977704	0.284920666972	0.202460456029	0.351967579561	0.299647113376	0.829641774732	0.437350399628	0.346597798381	0.44042290107	0.364003712718	0.437606259352	0.182881712282	0.329994205973	0.843515081493	0.349880346907	0.463684624922	0.841211427679	0.838435984427	0.295021663652	0.344911743429	0.3367714418	0.409988535614	0.822309853035	0.309484621226	0.886248166225	0.26003144489	0.16409976988	0.0627417406755	0.142255670665	0.0299563005749	3.86821804371	-0.693414067956	2
post rock	0.217706083141	0.317762093512	0.23597814937	0.234622678453	0.166114863035	0.448112172152	0.723284723298	0.293439839202	0.295826607745	0.332786629717	0.360695966856	0.256432198682	0.656632777543	0.377578032449	0.40349484983	0.286085115175	0.301601065726	0.686581878958	0.226624248051	0.132535840859	0.167968883734	0.481050341569	0.42817809648	0.369918597329	0.310258671371	0.252625192636	0.296998060824	0.477489846697	0.208712272695	0.129940670042	0.304627322707	0.37296037237	0.461496057891	0.636093133253	0.430539319342	0.63156330133	0.343522936297	0.303364679697	0.316325624845	0.276575657053	0.326464036532	0.31412590499	0.401553813775	0.466004412234	0.525939916913	0.378867439344	0.350455092897	0.32727809553	0.23193531436	0.338419653487	0.2159251056	0.102265181541	0.452921660496	0.27243343368	0.686895758444	0.522377797272	0.224873638547	0.200036317929	0.155844682123	0.325993341836	0.308396766565	0.691396378696	0.297107792275	0.327211883662	0.363267869404	0.327963840638	0.478845825141	0.17412975462	0.279052429577	0.693895362709	0.309462179797	0.46904758782	0.690598126561	0.742892858192	0.27700856857	0.287215475188	0.320504531468	0.306119870123	0.707961802596	0.282413436818	0.690021766469	0.20865108219	0.258961873112	0.142074348109	0.167771718786	0.0858186030105	3.40172095794	-0.601015824524	8
world music	0.328986469979	0.277031495914	0.198550895109	0.205328678723	0.21607111548	0.377344489668	0.61448461365	0.268616475345	0.368246222013	0.313763763021	0.398870910255	0.248416261854	0.539597905587	0.334531709343	0.386446508582	0.248238436905	0.325835389833	0.587971706054	0.212010862392	0.0812456058736	0.144006827073	0.427217563257	0.370851909606	0.295735920965	0.272859687189	0.205564641504	0.300945373244	0.379028964834	0.192969586385	0.104709127921	0.269260914986	0.331083843186	0.410163407417	0.58907832797	0.362861623288	0.587941764779	0.298481276744	0.233657832808	0.259885916629	0.222950718144	0.307431648438	0.304910446814	0.413008204648	0.377907738837	0.492786360054	0.365580589946	0.303832118955	0.269135936964	0.219988357292	0.276864238416	0.204963386432	0.0812998945306	0.311313702143	0.251682657026	0.613597785184	0.399374948654	0.220851761424	0.195481692144	0.164024473069	0.328564910916	0.265315395148	0.618548936325	0.308383621181	0.27794880157	0.348362332261	0.304816738024	0.408519370642	0.12407508258	0.27463059009	0.626055588183	0.285823746511	0.435478725794	0.622940607243	0.62712775689	0.297225834013	0.308916600724	0.262086569604	0.307202389678	0.624020558804	0.26131751516	0.605267625494	0.167967337642	0.232615722713	0.195865321484	0.130353449207	0.223116367285	3.05363836058	-0.457696689109	9
doom metal	0.220213912939	0.265816902314	0.19264010296	0.185351980828	0.120319375182	0.358098867784	0.613797709488	0.248049553278	0.253264441977	0.302067358306	0.408134769315	0.239057649457	0.527626547095	0.326007092871	0.365771466063	0.238149445798	0.291656192975	0.56922733392	0.195923675495	0.0812456058736	0.12132772095	0.405433512476	0.364517572169	0.2833079029	0.270063075271	0.204677288423	0.277808946633	0.35222530663	0.184015937257	0.119214950545	0.242519280876	0.319420941092	0.390241055154	0.569693896571	0.337474008678	0.570299784075	0.287651139536	0.239072602036	0.261197390714	0.224072953961	0.278800312258	0.285395023816	0.387687094343	0.347960879116	0.411146530873	0.330138264079	0.294686914818	0.267396608102	0.210232868963	0.278863283489	0.189823401512	0.0942792313316	0.306524542743	0.240873047064	0.590788157565	0.377308335791	0.191687952031	0.202326517861	0.162303009466	0.304578929878	0.246185375791	0.596711987465	0.267535984015	0.272121658281	0.333729086355	0.277518835306	0.380705289137	0.128382688882	0.248912727777	0.609096833902	0.276773013152	0.414841771982	0.600047268521	0.609658328861	0.224792231255	0.267277627283	0.268829582231	0.291424169687	0.603888756473	0.24916135366	0.595381480069	0.189116558383	0.222979021511	0.20518552437	0.15692010414	0.205240508252	2.87799801878	-0.45612474494	0
gothic metal	0.222142864439	0.265437822663	0.192751261277	0.190907718312	0.119279479921	0.357868658031	0.607237208728	0.250067175654	0.254255248206	0.301317808958	0.374011686672	0.236266165481	0.533270914547	0.325085227709	0.364824241875	0.23596745185	0.293280102758	0.587046775553	0.198141844542	0.0812456058736	0.121179781252	0.405775589543	0.362979029981	0.271829665581	0.265639735365	0.202937841199	0.280114326719	0.357454874897	0.181982023292	0.122825572579	0.244351983832	0.31875888664	0.391192721863	0.57515887326	0.337936266337	0.577717634875	0.28687286084	0.25282244403	0.273739960194	0.22232397388	0.277687303106	0.285150561177	0.389401135578	0.348709580192	0.412973951951	0.319220928579	0.294110220274	0.280809998384	0.209564142293	0.29324441332	0.189031261829	0.10091403453	0.307154535665	0.240641448667	0.589733145015	0.378039289676	0.195331827701	0.217238455881	0.287933403244	0.304553398886	0.245298235534	0.598183772034	0.267805401467	0.284412424031	0.328654048982	0.277203333921	0.39347502685	0.132200440419	0.252285200594	0.617149313084	0.276314620117	0.416500251658	0.602443952549	0.61341776235	0.222860093234	0.267084099248	0.264241894414	0.290901428651	0.607756585678	0.247015071475	0.603773164166	0.200238386805	0.216104171543	0.221462840267	0.241256434426	0.214314908513	2.90034900163	-0.424304758077	0
